job_id,job_title,cv_id,cv_category,similarity_score,gemini_score
3904061860,"Supervisory Electrical Engineer, AST, Electrical Systems (Direct Hire)",25919149,ENGINEERING,5,3
3904061860,"Supervisory Electrical Engineer, AST, Electrical Systems (Direct Hire)",91153752,DESIGNER,2,1
3904061860,"Supervisory Electrical Engineer, AST, Electrical Systems (Direct Hire)",34962725,HEALTHCARE,2,0
3904061860,"Supervisory Electrical Engineer, AST, Electrical Systems (Direct Hire)",36758947,SALES,3,1
3904061860,"Supervisory Electrical Engineer, AST, Electrical Systems (Direct Hire)",29486525,TEACHER,3,0
3904061860,"Supervisory Electrical Engineer, AST, Electrical Systems (Direct Hire)",18757174,BUSINESS-DEVELOPMENT,3,1
3900960603,Assembly Operator - VTC Assembly (E shift),38220146,ENGINEERING,5,4
3900960603,Assembly Operator - VTC Assembly (E shift),11360471,CONSTRUCTION,5,5
3900960603,Assembly Operator - VTC Assembly (E shift),23477199,FITNESS,5,6
3900960603,Assembly Operator - VTC Assembly (E shift),90280583,ENGINEERING,5,1
3900960603,Assembly Operator - VTC Assembly (E shift),24154692,AVIATION,5,3
3900960603,Assembly Operator - VTC Assembly (E shift),42164460,ADVOCATE,3,3
3900960603,Assembly Operator - VTC Assembly (E shift),14055988,ACCOUNTANT,2,2
3900960603,Assembly Operator - VTC Assembly (E shift),35971546,CONSTRUCTION,4,2
3900960603,Assembly Operator - VTC Assembly (E shift),24559558,PUBLIC-RELATIONS,2,1
3900960603,Assembly Operator - VTC Assembly (E shift),99714410,CONSULTANT,5,2
3904422593,Cleaner,12059610,APPAREL,7,8
3904422593,Cleaner,32265203,CONSTRUCTION,7,7
3904422593,Cleaner,25452321,CHEF,6,8
3904422593,Cleaner,12333703,HEALTHCARE,5,2
3904422593,Cleaner,10189110,AVIATION,5,0
3904422593,Cleaner,99244405,TEACHER,2,1
3904422593,Cleaner,21853199,ACCOUNTANT,3,0
3904422593,Cleaner,10603337,SALES,4,2
3904422593,Cleaner,27000192,PUBLIC-RELATIONS,2,0
3904422593,Cleaner,72807293,APPAREL,4,2
3884431566,Tax Supervisor,30813919,ACCOUNTANT,7,8
3884431566,Tax Supervisor,33527446,ACCOUNTANT,7,8
3884431566,Tax Supervisor,25462793,ACCOUNTANT,7,9
3884431566,Tax Supervisor,14470533,ACCOUNTANT,6,7
3884431566,Tax Supervisor,23513618,ACCOUNTANT,6,8
3884431566,Tax Supervisor,18155310,HR,4,2
3884431566,Tax Supervisor,10889157,CHEF,2,0
3884431566,Tax Supervisor,13998435,DESIGNER,3,0
3884431566,Tax Supervisor,28139742,SALES,4,3
3884431566,Tax Supervisor,32651555,FITNESS,3,2
3902759023,Seasonal Sales Associate,25213006,CONSULTANT,7,7
3902759023,Seasonal Sales Associate,32433431,CONSULTANT,7,6
3902759023,Seasonal Sales Associate,14517953,CONSULTANT,7,2
3902759023,Seasonal Sales Associate,13215696,BPO,7,6
3902759023,Seasonal Sales Associate,69181350,CONSULTANT,7,2
3902759023,Seasonal Sales Associate,39064638,CHEF,3,3
3902759023,Seasonal Sales Associate,12491898,CONSTRUCTION,2,1
3902759023,Seasonal Sales Associate,15917885,PUBLIC-RELATIONS,4,2
3902759023,Seasonal Sales Associate,16605352,HEALTHCARE,4,4
3902759023,Seasonal Sales Associate,28175164,HR,3,2
3902743956,Class A CDL Switcher,11130200,CONSTRUCTION,6,7
3902743956,Class A CDL Switcher,70528646,SALES,5,7
3902743956,Class A CDL Switcher,19147947,SALES,5,7
3902743956,Class A CDL Switcher,17312146,AGRICULTURE,5,2
3902743956,Class A CDL Switcher,25507648,FITNESS,5,4
3902743956,Class A CDL Switcher,80527194,CONSULTANT,2,1
3902743956,Class A CDL Switcher,21847415,ENGINEERING,3,2
3902743956,Class A CDL Switcher,17686472,ENGINEERING,1,1
3902743956,Class A CDL Switcher,29494962,FINANCE,3,2
3902743956,Class A CDL Switcher,35603950,HR,3,3
3889288413,Architectural Consultant,38399177,CONSULTANT,6,2
3889288413,Architectural Consultant,30083884,CONSULTANT,6,8
3889288413,Architectural Consultant,11333660,CONSULTANT,6,2
3889288413,Architectural Consultant,51432451,CONSULTANT,5,3
3889288413,Architectural Consultant,19364677,CONSTRUCTION,5,7
3889288413,Architectural Consultant,20565849,CONSTRUCTION,3,3
3889288413,Architectural Consultant,33381211,INFORMATION-TECHNOLOGY,3,2
3889288413,Architectural Consultant,62071407,ENGINEERING,4,5
3889288413,Architectural Consultant,19374660,BANKING,4,1
3889288413,Architectural Consultant,16507693,FINANCE,2,1
3898155688,Survey Party Chief,36517781,ENGINEERING,6,2
3898155688,Survey Party Chief,45475027,CONSTRUCTION,5,2
3898155688,Survey Party Chief,27066370,CONSTRUCTION,5,1
3898155688,Survey Party Chief,22571461,CONSULTANT,5,2
3898155688,Survey Party Chief,29061628,CONSTRUCTION,5,2
3898155688,Survey Party Chief,20400279,SALES,3,1
3898155688,Survey Party Chief,21060367,TEACHER,3,0
3898155688,Survey Party Chief,82125182,ENGINEERING,4,1
3898155688,Survey Party Chief,11257723,AUTOMOBILE,4,2
3898155688,Survey Party Chief,23032276,CHEF,3,0
3885811239,"Product Design Lead, Platform Design System",34511655,DESIGNER,6,5
3885811239,"Product Design Lead, Platform Design System",37664296,DESIGNER,5,8
3885811239,"Product Design Lead, Platform Design System",17199951,DESIGNER,5,5
3885811239,"Product Design Lead, Platform Design System",26790545,DESIGNER,5,6
3885811239,"Product Design Lead, Platform Design System",71576860,CONSTRUCTION,5,3
3885811239,"Product Design Lead, Platform Design System",47470864,HR,3,2
3885811239,"Product Design Lead, Platform Design System",15899269,TEACHER,2,2
3885811239,"Product Design Lead, Platform Design System",25397102,BUSINESS-DEVELOPMENT,3,3
3885811239,"Product Design Lead, Platform Design System",87826037,AVIATION,3,3
3885811239,"Product Design Lead, Platform Design System",97123005,FITNESS,3,2
3886462984,Physical Therapist Assistant (PTA),12791244,HEALTHCARE,7,7
3886462984,Physical Therapist Assistant (PTA),17431847,FITNESS,7,4
3886462984,Physical Therapist Assistant (PTA),27187994,HEALTHCARE,6,7
3886462984,Physical Therapist Assistant (PTA),15932017,FITNESS,6,2
3886462984,Physical Therapist Assistant (PTA),29746235,HEALTHCARE,6,2
3886462984,Physical Therapist Assistant (PTA),79041971,BANKING,3,1
3886462984,Physical Therapist Assistant (PTA),36302399,BANKING,4,0
3886462984,Physical Therapist Assistant (PTA),40088790,BANKING,3,0
3886462984,Physical Therapist Assistant (PTA),33072201,PUBLIC-RELATIONS,3,0
3886462984,Physical Therapist Assistant (PTA),35571205,CONSTRUCTION,3,1
3886444724,Vetco Clinic Advisor,69666645,HEALTHCARE,5,8
3886444724,Vetco Clinic Advisor,29521434,APPAREL,4,5
3886444724,Vetco Clinic Advisor,23139437,HEALTHCARE,4,7
3886444724,Vetco Clinic Advisor,16605352,HEALTHCARE,3,7
3886444724,Vetco Clinic Advisor,33964275,CHEF,3,3
3886444724,Vetco Clinic Advisor,42487883,ACCOUNTANT,1,1
3886444724,Vetco Clinic Advisor,11163645,ACCOUNTANT,1,2
3886444724,Vetco Clinic Advisor,28663949,DESIGNER,1,1
3886444724,Vetco Clinic Advisor,19285236,CHEF,1,2
3886444724,Vetco Clinic Advisor,24184357,HR,2,1
3905256681,Plant Operations Technician (14/14 Rotation),68216398,AVIATION,7,8
3905256681,Plant Operations Technician (14/14 Rotation),29534737,AVIATION,7,7
3905256681,Plant Operations Technician (14/14 Rotation),94137171,ENGINEERING,6,3
3905256681,Plant Operations Technician (14/14 Rotation),12904972,AVIATION,6,3
3905256681,Plant Operations Technician (14/14 Rotation),26888302,AVIATION,6,7
3905256681,Plant Operations Technician (14/14 Rotation),30741799,ADVOCATE,2,0
3905256681,Plant Operations Technician (14/14 Rotation),10247517,INFORMATION-TECHNOLOGY,4,1
3905256681,Plant Operations Technician (14/14 Rotation),10219099,ENGINEERING,4,7
3905256681,Plant Operations Technician (14/14 Rotation),14150896,DIGITAL-MEDIA,3,2
3905256681,Plant Operations Technician (14/14 Rotation),69181350,CONSULTANT,3,2
3902953318,Marketing & Business Development Intern,14861855,BUSINESS-DEVELOPMENT,6,6
3902953318,Marketing & Business Development Intern,31162167,PUBLIC-RELATIONS,6,8
3902953318,Marketing & Business Development Intern,28862054,PUBLIC-RELATIONS,6,6
3902953318,Marketing & Business Development Intern,23396633,BUSINESS-DEVELOPMENT,6,2
3902953318,Marketing & Business Development Intern,14556869,DIGITAL-MEDIA,6,7
3902953318,Marketing & Business Development Intern,27536013,INFORMATION-TECHNOLOGY,4,2
3902953318,Marketing & Business Development Intern,90629382,BUSINESS-DEVELOPMENT,4,5
3902953318,Marketing & Business Development Intern,17163375,FITNESS,4,2
3902953318,Marketing & Business Development Intern,11653906,HEALTHCARE,3,2
3902953318,Marketing & Business Development Intern,28186635,AVIATION,4,2
3905340349,Phlebotomist - Black River Primary Care Marshall,45077654,HEALTHCARE,7,1
3905340349,Phlebotomist - Black River Primary Care Marshall,17545780,HEALTHCARE,6,2
3905340349,Phlebotomist - Black River Primary Care Marshall,43994605,HEALTHCARE,6,2
3905340349,Phlebotomist - Black River Primary Care Marshall,23918545,HEALTHCARE,6,2
3905340349,Phlebotomist - Black River Primary Care Marshall,13342150,HEALTHCARE,6,4
3905340349,Phlebotomist - Black River Primary Care Marshall,13264154,CHEF,2,0
3905340349,Phlebotomist - Black River Primary Care Marshall,24647386,BUSINESS-DEVELOPMENT,3,0
3905340349,Phlebotomist - Black River Primary Care Marshall,23864648,INFORMATION-TECHNOLOGY,3,0
3905340349,Phlebotomist - Black River Primary Care Marshall,23631188,ACCOUNTANT,5,2
3905340349,Phlebotomist - Black River Primary Care Marshall,23323001,CONSULTANT,3,0
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),26671167,HR,6,2
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),23522150,BPO,6,3
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),10554045,PUBLIC-RELATIONS,6,2
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),24402267,HR,6,3
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),15576950,HR,5,4
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),28989677,BANKING,4,3
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),34252537,CHEF,4,2
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),96761538,FITNESS,4,0
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),52684666,FITNESS,3,3
3904394092,Supervisory IT Cybersecurity Specialist (INFOSEC),28745844,HEALTHCARE,5,2
3884898679,Clinician (Bakari),17163375,FITNESS,5,6
3884898679,Clinician (Bakari),26835781,AGRICULTURE,5,4
3884898679,Clinician (Bakari),27164756,HEALTHCARE,5,8
3884898679,Clinician (Bakari),10062724,HEALTHCARE,5,8
3884898679,Clinician (Bakari),60624892,HEALTHCARE,5,5
3884898679,Clinician (Bakari),24416961,INFORMATION-TECHNOLOGY,2,1
3884898679,Clinician (Bakari),16203589,CONSTRUCTION,1,1
3884898679,Clinician (Bakari),87867370,BANKING,3,2
3884898679,Clinician (Bakari),22380187,DIGITAL-MEDIA,3,2
3884898679,Clinician (Bakari),49325370,HEALTHCARE,3,3
3900960468,Facilities Engineer - Biotechnology ,26834746,ENGINEERING,6,7
3900960468,Facilities Engineer - Biotechnology ,35651876,ENGINEERING,6,7
3900960468,Facilities Engineer - Biotechnology ,12333703,HEALTHCARE,6,6
3900960468,Facilities Engineer - Biotechnology ,90318913,AVIATION,6,6
3900960468,Facilities Engineer - Biotechnology ,96029688,ENGINEERING,5,6
3900960468,Facilities Engineer - Biotechnology ,20836112,FINANCE,1,0
3900960468,Facilities Engineer - Biotechnology ,78403342,ACCOUNTANT,2,2
3900960468,Facilities Engineer - Biotechnology ,25413261,PUBLIC-RELATIONS,2,1
3900960468,Facilities Engineer - Biotechnology ,35157762,CHEF,2,0
3900960468,Facilities Engineer - Biotechnology ,23918545,HEALTHCARE,3,2
3905295655,Travel Physical Therapist - Massachusetts,12791244,HEALTHCARE,4,2
3905295655,Travel Physical Therapist - Massachusetts,17431847,FITNESS,4,5
3905295655,Travel Physical Therapist - Massachusetts,27187994,HEALTHCARE,4,3
3905295655,Travel Physical Therapist - Massachusetts,37640804,HEALTHCARE,4,1
3905295655,Travel Physical Therapist - Massachusetts,29792535,FITNESS,4,1
3905295655,Travel Physical Therapist - Massachusetts,12415691,INFORMATION-TECHNOLOGY,1,0
3905295655,Travel Physical Therapist - Massachusetts,16279537,AVIATION,2,0
3905295655,Travel Physical Therapist - Massachusetts,39608848,BUSINESS-DEVELOPMENT,2,1
3905295655,Travel Physical Therapist - Massachusetts,22800977,TEACHER,2,1
3905295655,Travel Physical Therapist - Massachusetts,30127072,BANKING,2,1
3901909501,AV Application Engineer,25919149,ENGINEERING,7,2
3901909501,AV Application Engineer,23085604,INFORMATION-TECHNOLOGY,6,5
3901909501,AV Application Engineer,26480367,INFORMATION-TECHNOLOGY,6,2
3901909501,AV Application Engineer,10089434,INFORMATION-TECHNOLOGY,6,2
3901909501,AV Application Engineer,20237244,INFORMATION-TECHNOLOGY,6,1
3901909501,AV Application Engineer,39441617,INFORMATION-TECHNOLOGY,5,3
3901909501,AV Application Engineer,21622444,CHEF,3,0
3901909501,AV Application Engineer,22852364,FINANCE,4,1
3901909501,AV Application Engineer,23477199,FITNESS,5,2
3901909501,AV Application Engineer,22506245,DESIGNER,4,0
3886448958,Receptionist,25213006,CONSULTANT,6,7
3886448958,Receptionist,58208591,APPAREL,6,7
3886448958,Receptionist,26173524,PUBLIC-RELATIONS,6,6
3886448958,Receptionist,22168194,BPO,6,8
3886448958,Receptionist,71772815,SALES,6,8
3886448958,Receptionist,25128608,CHEF,3,1
3886448958,Receptionist,95970987,ADVOCATE,3,3
3886448958,Receptionist,27903191,DIGITAL-MEDIA,4,4
3886448958,Receptionist,10553553,INFORMATION-TECHNOLOGY,4,2
3886448958,Receptionist,17576030,FITNESS,4,3
3901349669,Project Manager,30311725,CONSTRUCTION,7,4
3901349669,Project Manager,17570634,CONSTRUCTION,7,4
3901349669,Project Manager,24361598,CONSTRUCTION,7,5
3901349669,Project Manager,63145386,CONSTRUCTION,7,4
3901349669,Project Manager,36149549,ENGINEERING,7,6
3901349669,Project Manager,28663949,DESIGNER,3,1
3901349669,Project Manager,36392131,HEALTHCARE,4,1
3901349669,Project Manager,30757456,FITNESS,3,1
3901349669,Project Manager,17686472,ENGINEERING,3,3
3901349669,Project Manager,10428916,FITNESS,3,2
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",36574147,BUSINESS-DEVELOPMENT,6,6
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",45167858,BANKING,6,8
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",26673507,BANKING,6,6
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",87867370,BANKING,6,2
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",29552167,BANKING,6,7
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",34131484,SALES,4,6
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",17276884,BANKING,5,4
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",24411323,FINANCE,5,5
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",28871170,ADVOCATE,3,3
3891297664,"Relationship Banker - Four Corners Financial Center - Clermont, FL - Spanish Required - Portuguese Preferred",91116867,CONSULTANT,3,4
3895201004,"Senior Manager, Regional Sales",11551946,BUSINESS-DEVELOPMENT,5,8
3895201004,"Senior Manager, Regional Sales",29534737,AVIATION,5,3
3895201004,"Senior Manager, Regional Sales",90318913,AVIATION,5,3
3895201004,"Senior Manager, Regional Sales",12748557,ENGINEERING,5,4
3895201004,"Senior Manager, Regional Sales",98513424,FINANCE,5,3
3895201004,"Senior Manager, Regional Sales",15765660,BUSINESS-DEVELOPMENT,3,5
3895201004,"Senior Manager, Regional Sales",70603826,FITNESS,1,1
3895201004,"Senior Manager, Regional Sales",14225422,HR,4,3
3895201004,"Senior Manager, Regional Sales",39650734,HR,2,2
3895201004,"Senior Manager, Regional Sales",34689720,TEACHER,2,1
3905303010,SENIOR IT ANALYST/PROGRAMMER,12415691,INFORMATION-TECHNOLOGY,7,3
3905303010,SENIOR IT ANALYST/PROGRAMMER,28897981,INFORMATION-TECHNOLOGY,6,2
3905303010,SENIOR IT ANALYST/PROGRAMMER,20574232,CONSULTANT,6,1
3905303010,SENIOR IT ANALYST/PROGRAMMER,36136569,BUSINESS-DEVELOPMENT,6,1
3905303010,SENIOR IT ANALYST/PROGRAMMER,62994611,INFORMATION-TECHNOLOGY,6,4
3905303010,SENIOR IT ANALYST/PROGRAMMER,18824120,BANKING,4,0
3905303010,SENIOR IT ANALYST/PROGRAMMER,13178604,SALES,5,0
3905303010,SENIOR IT ANALYST/PROGRAMMER,14049846,ENGINEERING,4,1
3905303010,SENIOR IT ANALYST/PROGRAMMER,32265203,CONSTRUCTION,5,0
3905303010,SENIOR IT ANALYST/PROGRAMMER,19918523,TEACHER,3,0
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",20082776,ACCOUNTANT,7,8
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",17306905,ACCOUNTANT,7,8
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",82649935,ACCOUNTANT,7,6
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",25867805,ACCOUNTANT,7,6
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",35492909,ACCOUNTANT,7,8
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",22465498,ACCOUNTANT,5,4
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",23408537,HR,4,2
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",38642923,FITNESS,3,2
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",16893572,DIGITAL-MEDIA,2,0
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",12777487,INFORMATION-TECHNOLOGY,2,0
3889417085,"Solar Engineer, Sr. Analyst",55953734,ENGINEERING,6,7
3889417085,"Solar Engineer, Sr. Analyst",28628090,ENGINEERING,6,5
3889417085,"Solar Engineer, Sr. Analyst",47276718,ENGINEERING,6,5
3889417085,"Solar Engineer, Sr. Analyst",12748557,ENGINEERING,6,3
3889417085,"Solar Engineer, Sr. Analyst",12045067,INFORMATION-TECHNOLOGY,6,2
3889417085,"Solar Engineer, Sr. Analyst",12491898,CONSTRUCTION,3,3
3889417085,"Solar Engineer, Sr. Analyst",35971546,CONSTRUCTION,4,4
3889417085,"Solar Engineer, Sr. Analyst",12071138,FINANCE,3,1
3889417085,"Solar Engineer, Sr. Analyst",14346702,CONSULTANT,4,1
3889417085,"Solar Engineer, Sr. Analyst",17307206,CONSULTANT,4,2
3902358217,IBP Data Steward/ Data Governance,18067556,INFORMATION-TECHNOLOGY,6,7
3902358217,IBP Data Steward/ Data Governance,14871762,BUSINESS-DEVELOPMENT,5,5
3902358217,IBP Data Steward/ Data Governance,79541391,INFORMATION-TECHNOLOGY,5,6
3902358217,IBP Data Steward/ Data Governance,28790806,INFORMATION-TECHNOLOGY,5,4
3902358217,IBP Data Steward/ Data Governance,43378989,CONSULTANT,5,4
3902358217,IBP Data Steward/ Data Governance,45167858,BANKING,4,2
3902358217,IBP Data Steward/ Data Governance,23734441,ACCOUNTANT,3,2
3902358217,IBP Data Steward/ Data Governance,59422148,SALES,3,3
3902358217,IBP Data Steward/ Data Governance,19851252,AGRICULTURE,3,2
3902358217,IBP Data Steward/ Data Governance,33685075,ENGINEERING,4,2
3891011756,Laboratory Technician - PBMC,20172393,HEALTHCARE,6,5
3891011756,Laboratory Technician - PBMC,21122155,HEALTHCARE,6,6
3891011756,Laboratory Technician - PBMC,36102323,AGRICULTURE,5,5
3891011756,Laboratory Technician - PBMC,15680735,HEALTHCARE,5,3
3891011756,Laboratory Technician - PBMC,18129173,HEALTHCARE,5,5
3891011756,Laboratory Technician - PBMC,51724595,CONSULTANT,3,2
3891011756,Laboratory Technician - PBMC,14611516,PUBLIC-RELATIONS,3,3
3891011756,Laboratory Technician - PBMC,18236085,BUSINESS-DEVELOPMENT,4,2
3891011756,Laboratory Technician - PBMC,95350373,HEALTHCARE,4,3
3891011756,Laboratory Technician - PBMC,29332616,SALES,3,3
3905254730,Recruiter,30862904,HR,6,9
3905254730,Recruiter,97169343,HEALTHCARE,6,8
3905254730,Recruiter,85417107,HR,6,8
3905254730,Recruiter,27850777,BUSINESS-DEVELOPMENT,6,7
3905254730,Recruiter,29134372,HR,6,8
3905254730,Recruiter,28923650,ENGINEERING,2,1
3905254730,Recruiter,12022566,ENGINEERING,4,3
3905254730,Recruiter,24583187,DESIGNER,2,1
3905254730,Recruiter,64589506,BANKING,5,3
3905254730,Recruiter,11441764,FINANCE,4,3
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,10568183,HEALTHCARE,6,8
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,19090468,HEALTHCARE,6,1
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,17545780,HEALTHCARE,6,4
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,45077654,HEALTHCARE,6,3
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,43994605,HEALTHCARE,6,7
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,23673025,PUBLIC-RELATIONS,3,2
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,18640927,FINANCE,2,2
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,24610685,SALES,3,2
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,10332998,CONSULTANT,3,0
3884844595,MA McMillan Family Medicine Clinic Full-Time Days,35737840,ENGINEERING,3,2
3898161409,"CDL Driver A - Charleston, SC",32799518,CONSTRUCTION,5,6
3898161409,"CDL Driver A - Charleston, SC",39566718,CONSTRUCTION,5,0
3898161409,"CDL Driver A - Charleston, SC",29061628,CONSTRUCTION,5,3
3898161409,"CDL Driver A - Charleston, SC",29894080,CONSTRUCTION,5,1
3898161409,"CDL Driver A - Charleston, SC",56025640,ENGINEERING,5,6
3898161409,"CDL Driver A - Charleston, SC",21595057,SALES,4,3
3898161409,"CDL Driver A - Charleston, SC",18316239,HR,3,2
3898161409,"CDL Driver A - Charleston, SC",25959103,INFORMATION-TECHNOLOGY,2,1
3898161409,"CDL Driver A - Charleston, SC",69859102,BPO,3,3
3898161409,"CDL Driver A - Charleston, SC",26013403,FINANCE,3,1
3887994401,Eviction Specialist,29076405,CONSULTANT,7,7
3887994401,Eviction Specialist,14611516,PUBLIC-RELATIONS,7,5
3887994401,Eviction Specialist,17307206,CONSULTANT,7,7
3887994401,Eviction Specialist,28724469,FINANCE,7,8
3887994401,Eviction Specialist,14585273,CONSTRUCTION,6,6
3887994401,Eviction Specialist,14126433,ACCOUNTANT,3,1
3887994401,Eviction Specialist,22556198,CONSULTANT,2,2
3887994401,Eviction Specialist,17571262,BUSINESS-DEVELOPMENT,3,7
3887994401,Eviction Specialist,30968749,DESIGNER,3,2
3887994401,Eviction Specialist,96029688,ENGINEERING,3,2
3888022933,Certified Nursing Assistant,24061629,HEALTHCARE,7,9
3888022933,Certified Nursing Assistant,20736486,HEALTHCARE,7,9
3888022933,Certified Nursing Assistant,18714571,HEALTHCARE,6,9
3888022933,Certified Nursing Assistant,22990761,AVIATION,6,8
3888022933,Certified Nursing Assistant,98309114,HEALTHCARE,6,1
3888022933,Certified Nursing Assistant,14871762,BUSINESS-DEVELOPMENT,2,0
3888022933,Certified Nursing Assistant,16509761,DIGITAL-MEDIA,3,2
3888022933,Certified Nursing Assistant,15917885,PUBLIC-RELATIONS,3,0
3888022933,Certified Nursing Assistant,25258040,CONSULTANT,4,0
3888022933,Certified Nursing Assistant,12144825,INFORMATION-TECHNOLOGY,3,0
3902818994,ServiceNow Business Process Consultant,56792999,CONSULTANT,6,3
3902818994,ServiceNow Business Process Consultant,35164503,CONSULTANT,6,1
3902818994,ServiceNow Business Process Consultant,14517953,CONSULTANT,6,1
3902818994,ServiceNow Business Process Consultant,13215696,BPO,6,2
3902818994,ServiceNow Business Process Consultant,19518606,ADVOCATE,6,2
3902818994,ServiceNow Business Process Consultant,13454871,CONSULTANT,5,3
3902818994,ServiceNow Business Process Consultant,76010167,DESIGNER,4,1
3902818994,ServiceNow Business Process Consultant,33685988,FINANCE,4,2
3902818994,ServiceNow Business Process Consultant,18133495,PUBLIC-RELATIONS,4,1
3902818994,ServiceNow Business Process Consultant,16244633,HR,5,2
3901949063,SAP ABAP With FICO,58165257,FINANCE,5,2
3901949063,SAP ABAP With FICO,23527321,INFORMATION-TECHNOLOGY,5,3
3901949063,SAP ABAP With FICO,56068028,INFORMATION-TECHNOLOGY,5,3
3901949063,SAP ABAP With FICO,14408510,FINANCE,5,3
3901949063,SAP ABAP With FICO,98348532,INFORMATION-TECHNOLOGY,5,2
3901949063,SAP ABAP With FICO,24285142,DESIGNER,2,1
3901949063,SAP ABAP With FICO,99416532,AVIATION,3,0
3901949063,SAP ABAP With FICO,26530696,SALES,3,0
3901949063,SAP ABAP With FICO,40311088,PUBLIC-RELATIONS,2,0
3901949063,SAP ABAP With FICO,28670024,HEALTHCARE,3,2
3901673632,Quality Assurance Automation Engineer,41152404,INFORMATION-TECHNOLOGY,7,7
3901673632,Quality Assurance Automation Engineer,12011623,ENGINEERING,7,4
3901673632,Quality Assurance Automation Engineer,25797445,ENGINEERING,7,1
3901673632,Quality Assurance Automation Engineer,99124477,CONSULTANT,7,2
3901673632,Quality Assurance Automation Engineer,79541391,INFORMATION-TECHNOLOGY,7,3
3901673632,Quality Assurance Automation Engineer,81677620,FINANCE,4,1
3901673632,Quality Assurance Automation Engineer,96547039,TEACHER,3,0
3901673632,Quality Assurance Automation Engineer,20356750,BUSINESS-DEVELOPMENT,4,2
3901673632,Quality Assurance Automation Engineer,18264694,BUSINESS-DEVELOPMENT,4,1
3901673632,Quality Assurance Automation Engineer,14743911,DESIGNER,5,2
3903822055,DSP Programmatic Specialist,18501746,DIGITAL-MEDIA,5,8
3903822055,DSP Programmatic Specialist,80679862,DIGITAL-MEDIA,5,7
3903822055,DSP Programmatic Specialist,47996197,DIGITAL-MEDIA,5,7
3903822055,DSP Programmatic Specialist,14771530,BUSINESS-DEVELOPMENT,5,4
3903822055,DSP Programmatic Specialist,12085736,DIGITAL-MEDIA,5,8
3903822055,DSP Programmatic Specialist,14849103,CONSTRUCTION,3,1
3903822055,DSP Programmatic Specialist,25543217,ACCOUNTANT,3,3
3903822055,DSP Programmatic Specialist,62809577,ACCOUNTANT,3,3
3903822055,DSP Programmatic Specialist,19867922,HR,3,1
3903822055,DSP Programmatic Specialist,27796199,BUSINESS-DEVELOPMENT,4,3
3895558362,Full Time - Sales Specialist - Appliances - Day,12820557,SALES,6,7
3895558362,Full Time - Sales Specialist - Appliances - Day,58428843,SALES,6,7
3895558362,Full Time - Sales Specialist - Appliances - Day,12092347,SALES,6,6
3895558362,Full Time - Sales Specialist - Appliances - Day,23296286,SALES,6,7
3895558362,Full Time - Sales Specialist - Appliances - Day,27233183,SALES,6,6
3895558362,Full Time - Sales Specialist - Appliances - Day,90363254,TEACHER,2,2
